CustomerID,Product,Price,Quantity,PurchaseDate
37,Shoes,561.85,3,2023-12-24 09:23:36
37,Laptop,785.75,1,2023-07-30 04:58:03
37,Shoes,840.12,1,2024-03-13 15:05:27
38,Laptop,132.64,1,2023-07-02 03:11:34
38,Headphones,544.64,2,2024-01-07 07:30:51
38,Camera,955.44,1,2023-11-11 17:45:04
38,Watch,937.05,1,2023-06-17 18:42:08
38,Smartphone,601.57,3,2023-09-02 14:23:15
39,Shoes,657.02,1,2023-09-13 00:07:47
39,Smartphone,317.63,1,2024-03-15 12:10:04
40,Laptop,502.53,2,2024-03-22 01:39:28
40,Watch,463.56,2,2023-07-08 12:13:31
40,Camera,710.28,3,2023-09-06 01:03:14
40,Laptop,830.25,2,2024-03-29 23:53:42
40,Shoes,106.47,2,2024-04-29 03:57:32
41,Jacket,135.74,3,2024-04-21 20:46:47
41,Laptop,983.44,1,2024-02-12 05:58:57
41,Laptop,286.37,3,2023-08-20 16:44:36
41,Watch,412.94,3,2024-05-10 02:36:55
42,Shoes,978.3,1,2023-12-04 06:11:03
43,Watch,952.21,3,2024-03-03 06:09:37
43,Shoes,993.22,2,2023-08-05 12:50:45
44,Laptop,779.18,3,2023-10-01 21:11:38
44,Jacket,66.21,3,2024-02-28 17:53:46
44,Laptop,766.54,2,2023-07-25 03:41:49
44,Headphones,161.56,1,2024-02-23 14:25:45
44,Laptop,615.68,3,2024-03-03 12:01:26
45,Headphones,399.89,1,2023-08-06 06:36:57
45,Shoes,517.83,3,2023-12-17 20:41:43
45,Watch,387.98,1,2024-04-25 16:02:51
46,Camera,595.56,3,2024-01-17 08:43:52
47,Camera,983.35,2,2023-11-17 05:53:29
47,Camera,220.19,3,2024-02-25 16:14:08
47,Laptop,764.94,3,2023-12-31 08:56:11
48,Jacket,582.81,2,2023-07-06 07:31:50
49,Shoes,93.1,3,2024-03-12 14:46:40
50,Camera,599.96,3,2024-02-09 14:13:04
50,Jacket,376.97,1,2023-06-15 21:26:59
50,Headphones,51.73,3,2023-07-26 00:12:38
50,Shoes,781.49,2,2023-11-10 00:04:29
51,Headphones,586.72,1,2024-05-10 14:34:17
51,Shoes,927.83,1,2024-03-02 00:51:14
52,Smartphone,416.22,1,2023-10-31 18:54:08
52,Smartphone,343.57,2,2023-10-18 23:15:49
52,Headphones,749.34,1,2023-09-19 09:08:08
53,Headphones,660.24,2,2024-03-09 05:46:30
53,Headphones,428.66,3,2023-12-24 15:06:54
53,Jacket,452.5,1,2024-02-15 10:25:50
53,Jacket,806.12,1,2023-09-09 18:55:19
53,Laptop,281.28,3,2024-04-02 09:46:32
54,Camera,589.87,3,2024-01-08 10:45:56
54,Headphones,658.35,1,2023-11-16 12:18:23
54,Headphones,697.74,3,2023-10-12 19:42:49
54,Jacket,751.72,2,2023-11-11 15:20:33
55,Jacket,84.91,2,2023-10-29 05:56:17
55,Laptop,247.69,3,2024-01-10 13:45:01
55,Shoes,183.92,2,2024-04-05 23:16:40
56,Headphones,965.75,1,2023-06-26 02:43:56
57,Smartphone,685.25,3,2023-05-29 16:24:03
58,Jacket,216.88,1,2023-07-27 20:39:34
59,Shoes,69.89,1,2023-09-09 12:15:25
59,Laptop,714.41,1,2024-02-08 14:50:19
59,Smartphone,314.14,1,2023-08-14 10:08:24
60,Shoes,209.85,1,2024-04-04 20:31:13
60,Shoes,446.57,2,2023-11-22 13:57:11
61,Jacket,514.16,2,2023-08-01 18:58:31
61,Camera,917.85,1,2023-07-09 22:39:28
62,Smartphone,856.09,2,2023-09-07 04:38:19
62,Headphones,294.9,1,2024-02-24 04:52:25
62,Shoes,522.02,2,2024-03-16 20:07:17
63,Shoes,637.83,3,2023-08-15 08:54:53
63,Shoes,524.86,3,2023-11-28 00:37:20
63,Jacket,454.09,2,2024-04-10 18:15:19
63,Laptop,790.93,2,2023-07-23 20:56:37
64,Headphones,875.81,1,2023-12-02 22:17:47
64,Watch,68.59,3,2024-03-02 08:25:51
64,Watch,718.6,1,2023-07-16 08:43:03
65,Shoes,657.54,3,2023-08-17 01:56:36
65,Laptop,767.6,1,2024-01-04 20:30:27
65,Smartphone,241.25,2,2024-04-11 15:30:18
65,Jacket,892.14,1,2023-12-25 15:51:06
66,Shoes,70.41,3,2023-09-11 03:03:44
66,Smartphone,514.13,3,2024-02-01 00:09:34
67,Watch,930.76,2,2023-11-28 14:35:21
67,Shoes,723.48,1,2023-06-26 08:53:49
67,Smartphone,231.41,2,2024-04-23 19:38:02
67,Laptop,832.8,1,2023-12-05 09:47:28
67,Camera,991.54,1,2023-05-22 03:17:41
68,Smartphone,682.55,2,2024-03-26 10:58:52
68,Watch,176.5,1,2023-08-29 05:50:04
68,Shoes,784.88,1,2023-08-13 07:54:20
68,Shoes,415.85,1,2024-03-21 12:15:22
68,Watch,447.05,2,2024-02-12 23:40:38
69,Jacket,907.79,2,2024-01-17 00:56:26
70,Smartphone,992.59,2,2023-08-07 00:13:25
70,Smartphone,740.54,3,2023-09-09 08:42:46
70,Smartphone,412.12,2,2024-02-15 11:28:02
70,Camera,89.98,3,2023-08-03 18:52:36
71,Laptop,965.58,1,2023-12-06 15:33:05
71,Laptop,559.32,2,2023-10-11 12:49:51
72,Headphones,60.42,3,2023-11-28 00:18:30
73,Jacket,777.62,3,2024-02-23 21:51:23
73,Laptop,804.66,3,2023-10-21 16:58:18
73,Headphones,225.32,1,2023-06-08 05:12:23
74,Smartphone,794.88,1,2024-04-22 04:57:15
74,Shoes,150.74,2,2024-02-27 11:09:18
74,Headphones,373.28,1,2023-11-28 11:40:58
75,Laptop,52.42,2,2023-06-15 14:43:28
75,Headphones,546.84,1,2023-06-09 10:27:58
75,Camera,982.63,3,2023-11-11 18:20:12
75,Laptop,765.32,1,2023-10-10 05:09:26
75,Smartphone,402.91,2,2023-07-22 21:16:34
76,Camera,895.8,3,2024-01-31 11:58:46
76,Smartphone,279.95,2,2024-03-15 03:28:16
76,Laptop,311.92,2,2023-10-24 00:09:55
77,Smartphone,900.12,3,2024-04-05 15:36:47
77,Watch,512.3,2,2023-10-15 05:42:46
78,Camera,454.68,2,2024-01-17 12:19:56
78,Headphones,892.57,1,2024-02-20 09:08:52
79,Laptop,118.38,3,2024-02-16 22:47:48
80,Jacket,956.74,2,2023-08-17 08:22:45
81,Camera,518.7,1,2024-02-24 06:21:37
81,Headphones,409.75,2,2023-09-03 03:51:19
81,Jacket,387.76,1,2023-06-15 21:19:39
81,Watch,533.65,1,2023-09-25 18:08:19
82,Jacket,640.7,2,2024-01-05 20:38:35
82,Laptop,120.33,3,2024-03-06 00:11:19
83,Headphones,335.18,2,2023-11-16 04:32:49
83,Watch,310.17,2,2024-04-05 04:57:47
83,Shoes,605.03,3,2023-06-20 23:38:18
83,Laptop,776.77,3,2024-02-07 06:03:26
83,Jacket,183.34,1,2023-10-20 06:11:59
84,Laptop,53.17,2,2023-10-28 17:26:37
85,Shoes,427.05,2,2023-12-18 17:23:25
86,Smartphone,724.91,2,2024-02-02 23:29:48
87,Jacket,886.81,1,2024-03-27 15:57:00
87,Jacket,815.37,3,2023-12-02 01:52:43
88,Smartphone,534.99,1,2023-06-24 22:27:56
88,Watch,341.81,2,2023-12-10 07:58:08
88,Camera,155.55,2,2023-09-30 02:51:23
89,Shoes,495.95,3,2023-11-14 21:35:43
90,Jacket,573.31,3,2023-11-27 20:14:59
90,Smartphone,533.39,2,2023-11-14 07:49:04
90,Laptop,316.82,1,2023-12-02 02:16:36
90,Smartphone,821.42,2,2024-03-23 07:21:21
91,Laptop,989.55,1,2023-05-31 16:20:05
91,Headphones,880.69,2,2023-06-07 15:39:15
92,Headphones,948.88,3,2023-11-18 13:48:34
93,Camera,61.37,3,2023-06-14 05:43:18
93,Headphones,714.71,3,2024-03-07 09:23:48
93,Jacket,156.28,1,2023-10-19 06:58:15
93,Camera,956.68,3,2024-03-09 12:27:33
93,Shoes,620.01,3,2024-01-29 13:50:12
94,Watch,379.93,3,2023-12-02 07:18:29
94,Watch,334.33,1,2023-09-20 15:11:20
94,Smartphone,365.62,3,2024-04-06 15:28:47
94,Laptop,351.39,1,2023-07-29 00:34:45
95,Jacket,752.42,1,2023-05-30 14:12:41
95,Laptop,257.12,2,2024-04-07 18:38:06
95,Smartphone,103.04,2,2023-09-11 04:48:16
96,Laptop,975.02,3,2023-11-09 10:20:42
96,Headphones,634.9,1,2024-03-16 00:56:45
96,Laptop,766.78,1,2023-07-11 17:29:13
96,Smartphone,137.75,1,2024-05-07 17:52:16
96,Laptop,795.36,2,2023-08-11 08:43:50
97,Headphones,608.58,1,2023-11-12 17:27:06
97,Headphones,872.27,3,2023-09-01 22:35:09
98,Jacket,568.04,3,2023-08-27 04:22:16
98,Headphones,724.56,3,2024-04-17 21:35:55
98,Smartphone,163.09,1,2024-03-08 15:05:26
98,Smartphone,233.14,3,2023-08-13 22:08:43
99,Smartphone,796.11,2,2024-02-28 18:04:25
99,Watch,322.07,1,2023-10-14 12:35:21
99,Watch,958.32,1,2023-09-09 17:51:55
100,Watch,376.19,2,2023-05-24 14:52:49
100,Watch,973.89,1,2023-09-09 20:34:35
101,Jacket,655.62,3,2023-12-23 04:20:00
101,Smartphone,969.62,2,2023-07-28 17:04:07
101,Laptop,375.04,1,2024-02-06 13:31:29
101,Shoes,463.31,2,2023-05-26 13:04:46
102,Shoes,563.44,3,2024-04-27 18:40:51
102,Watch,922.26,3,2024-03-23 14:49:51
103,Camera,82.25,1,2024-03-31 13:46:02
103,Smartphone,443.12,3,2023-11-21 07:37:03
103,Smartphone,938.83,1,2024-01-31 23:46:41
103,Laptop,242.28,3,2023-09-04 22:18:06
104,Headphones,968.59,3,2024-03-24 23:31:37
104,Jacket,798.15,2,2024-05-05 22:47:06
104,Headphones,374.02,1,2023-09-17 15:37:56
104,Jacket,879.03,1,2023-11-03 22:59:35
105,Laptop,519.93,3,2024-03-18 14:39:36
105,Headphones,967.83,3,2023-08-17 16:55:09
106,Camera,349.9,1,2023-11-10 04:12:51
106,Shoes,725.39,3,2023-11-02 05:09:53
106,Laptop,425.92,1,2023-07-03 16:02:51
107,Headphones,566.27,3,2023-08-18 03:01:21
108,Watch,702.95,1,2023-08-14 23:37:39
108,Smartphone,948.65,2,2023-08-05 22:16:38
108,Jacket,834.45,1,2023-06-26 17:49:29
108,Watch,514.88,1,2023-12-20 22:11:29
109,Jacket,758.14,3,2024-01-10 10:33:51
110,Headphones,876.02,2,2024-05-01 22:49:27
110,Watch,991.16,2,2024-04-21 19:02:44
111,Jacket,89.33,2,2023-06-06 20:12:12
111,Smartphone,855.07,3,2024-01-09 12:09:20
111,Shoes,800.47,1,2023-10-04 23:12:52
111,Smartphone,214.9,2,2023-12-19 02:54:47
111,Headphones,790.08,2,2024-01-30 02:49:52
112,Headphones,457.32,1,2023-09-13 23:16:10
112,Laptop,386.48,3,2024-03-08 10:06:29
112,Jacket,928.25,2,2024-02-06 14:44:57
112,Camera,126.25,2,2024-04-26 05:40:54
112,Camera,237.05,3,2024-02-10 07:28:50
113,Laptop,495.58,3,2023-09-15 16:46:16
114,Laptop,809.86,3,2023-06-30 22:22:01
114,Jacket,608.16,3,2023-07-03 12:00:04
114,Shoes,513.19,2,2023-09-30 13:15:41
115,Camera,754.44,3,2023-06-13 23:29:23
115,Smartphone,627.15,2,2023-10-26 09:13:00
116,Shoes,123.29,1,2023-11-12 15:23:40
116,Headphones,955.89,3,2023-07-05 17:39:59
116,Jacket,515.98,2,2023-12-27 16:12:42
116,Laptop,782.22,1,2024-01-15 22:32:30
116,Watch,972.66,2,2024-03-03 17:52:06
117,Headphones,446.47,3,2023-08-02 04:24:36
117,Watch,305.72,1,2023-09-13 22:54:07
117,Watch,106.61,1,2023-07-16 16:38:20
118,Camera,164.12,3,2023-11-06 02:59:43
118,Camera,572.06,2,2023-05-30 06:49:43
118,Shoes,591.29,1,2024-05-12 08:40:51
118,Headphones,377.26,2,2024-03-12 01:55:47
119,Shoes,911.29,3,2024-02-14 20:55:21
119,Camera,246.43,2,2024-01-31 13:50:29
119,Camera,844.61,1,2024-01-20 09:02:29
119,Jacket,916.55,1,2024-02-11 18:46:01
119,Watch,118.06,1,2024-02-16 00:57:20
120,Watch,104.58,2,2023-11-04 04:31:51
120,Laptop,980.38,3,2024-03-05 17:58:56
120,Headphones,987.06,2,2024-04-19 17:36:53
120,Laptop,251.45,2,2024-02-15 10:31:04
120,Smartphone,471.01,3,2024-03-29 12:06:29
121,Camera,252.11,1,2024-02-15 04:05:00
121,Camera,246.94,2,2023-07-15 17:40:51
121,Shoes,445.53,3,2024-01-17 13:59:44
121,Shoes,420.14,3,2024-02-15 20:01:28
122,Shoes,424.2,1,2024-05-04 10:27:59
122,Shoes,51.01,2,2023-09-28 09:57:51
122,Laptop,880.61,2,2023-09-23 15:39:36
122,Smartphone,963.78,3,2023-12-09 07:24:12
123,Smartphone,732.62,1,2023-11-18 20:17:15
123,Camera,188.21,3,2023-10-29 11:16:12
124,Jacket,219.72,2,2023-06-19 08:42:29
124,Camera,927.6,3,2024-02-20 13:47:33
125,Watch,788.5,1,2023-10-17 04:28:51
125,Headphones,110.34,1,2023-10-11 07:47:04
125,Watch,581.44,1,2024-01-27 03:18:28
125,Jacket,520.35,2,2024-04-25 11:02:28
125,Laptop,214.01,1,2023-07-07 13:32:03
126,Laptop,417.21,3,2023-11-07 20:49:16
126,Shoes,226.74,1,2024-02-15 06:33:39
126,Watch,214.17,3,2023-09-16 14:42:26
126,Headphones,790.7,2,2023-12-18 19:54:11
127,Camera,586.95,2,2023-11-04 19:48:15
127,Shoes,610.9,2,2024-04-15 06:39:46
128,Shoes,324.84,1,2023-06-28 08:15:26
128,Watch,532.04,3,2023-08-19 16:06:22
128,Shoes,266.12,1,2023-07-02 01:12:40
129,Headphones,107.76,3,2023-12-15 19:30:35
130,Shoes,989.02,2,2023-06-26 12:06:18
131,Watch,760.32,2,2023-10-12 00:51:40
132,Smartphone,362.92,1,2024-03-26 13:52:09
133,Shoes,492.22,1,2024-04-06 17:59:54
133,Watch,138.12,1,2023-07-23 02:12:00
133,Laptop,967.93,3,2023-05-29 21:35:10
133,Headphones,679.55,1,2023-07-10 17:56:13
133,Laptop,620.5,1,2023-07-19 19:59:10
134,Laptop,375.23,1,2023-08-22 12:33:34
134,Headphones,195.68,3,2023-11-21 09:36:00
134,Watch,521.42,3,2024-03-31 21:22:44
134,Shoes,383.51,1,2023-07-11 22:07:05
135,Camera,170.74,3,2023-09-21 14:50:43
135,Shoes,794.15,3,2023-07-22 00:28:21
135,Laptop,96.06,1,2023-06-25 01:17:42
135,Camera,812.62,3,2023-07-27 22:59:08
136,Laptop,782.17,3,2024-01-25 21:40:30
136,Camera,110.95,3,2023-10-04 10:45:24
137,Camera,51.02,1,2023-11-04 05:45:19
137,Shoes,50.39,1,2023-12-05 11:13:40
137,Smartphone,375.59,1,2023-09-17 12:10:46
137,Shoes,722.27,3,2023-07-16 01:49:21
137,Laptop,483.81,1,2023-10-28 23:19:12
138,Smartphone,818.07,2,2024-01-17 17:12:04
138,Smartphone,105.84,1,2023-07-05 07:05:55
139,Jacket,234.16,2,2023-08-27 21:17:47
140,Shoes,174.09,2,2024-02-12 18:53:11
141,Watch,150.54,2,2024-04-01 08:29:45
141,Camera,172.11,2,2023-06-16 12:03:49
141,Laptop,830.82,1,2023-06-02 06:35:50
142,Laptop,304.64,3,2023-08-07 00:07:51
142,Headphones,709.27,2,2024-04-02 05:45:42
142,Camera,156.5,3,2023-09-21 03:47:17
143,Smartphone,666.19,2,2024-04-12 20:58:54
143,Shoes,839.71,2,2023-12-03 11:59:17
143,Jacket,410.17,2,2023-09-17 12:06:52
144,Camera,498.86,3,2023-10-11 20:22:52
144,Smartphone,978.91,1,2024-01-21 07:11:42
144,Jacket,407.36,1,2023-10-14 11:49:00
144,Smartphone,903.76,1,2023-10-02 19:48:23
144,Jacket,296.17,2,2024-03-24 08:59:25
145,Headphones,204.21,1,2023-12-19 21:29:38
145,Shoes,424.93,3,2024-01-17 07:20:54
145,Smartphone,366.99,2,2024-04-16 04:47:58
145,Headphones,735.73,1,2023-09-30 02:20:30
145,Jacket,932.69,2,2024-02-29 15:45:43
146,Watch,559.11,3,2023-11-19 05:45:01
146,Headphones,498.47,1,2023-05-28 19:08:39
146,Shoes,394.27,3,2023-09-29 23:12:52
147,Laptop,738.75,3,2023-09-23 02:36:19
148,Shoes,372.42,3,2023-06-20 12:27:58
148,Headphones,569.87,2,2023-10-27 04:53:02
148,Headphones,171.1,2,2024-02-06 07:35:38
149,Smartphone,103.46,3,2023-08-20 12:42:58
149,Shoes,722.24,3,2023-12-16 08:26:28
149,Smartphone,999.11,2,2024-01-21 05:33:22
149,Watch,906.24,1,2023-08-27 06:07:40
150,Jacket,210.71,3,2023-11-12 04:51:40
150,Camera,118.77,1,2023-11-14 08:04:37
150,Headphones,767.77,2,2023-05-15 05:59:11
150,Laptop,874.17,2,2023-09-25 13:36:57
150,Watch,308.17,1,2023-08-04 04:14:56
151,Camera,281.27,1,2023-06-30 01:18:37
151,Camera,410.63,1,2024-02-24 03:29:27
151,Jacket,388.12,2,2024-05-11 01:22:40
152,Laptop,81.1,1,2023-07-23 21:07:01
153,Watch,132.66,1,2023-06-17 11:24:44
153,Watch,970.56,2,2024-04-18 13:48:20
154,Headphones,557.26,3,2023-09-12 02:11:22
155,Camera,761.14,3,2024-01-09 00:02:34
155,Jacket,642.97,3,2024-03-10 02:55:27
156,Camera,774.85,2,2024-03-06 13:04:46
156,Watch,381.95,2,2024-03-11 15:00:55
156,Laptop,462.3,2,2023-12-18 07:15:45
156,Camera,387.21,2,2024-04-14 02:36:47
157,Laptop,414.48,3,2023-08-11 19:45:24
158,Laptop,945.7,2,2024-01-14 13:27:46
158,Camera,381.64,1,2023-05-14 03:16:39
158,Watch,664.23,3,2023-07-10 21:05:21
158,Jacket,200.26,2,2024-03-16 07:30:52
158,Camera,669.63,2,2023-07-08 02:48:47
159,Smartphone,572.37,2,2024-03-26 10:54:11
159,Camera,493.2,3,2023-11-08 01:20:30
159,Smartphone,808.75,1,2023-11-26 16:43:46
159,Jacket,638.43,3,2023-10-18 09:22:37
160,Shoes,675.2,1,2024-02-05 14:26:22
160,Camera,614.55,1,2023-06-06 09:22:50
160,Camera,885.62,2,2024-03-14 13:52:46
160,Shoes,288.94,2,2024-01-01 00:37:43
161,Watch,391.21,2,2023-12-27 08:09:17
161,Smartphone,81.1,1,2023-12-02 06:51:04
161,Laptop,203.56,2,2024-01-05 05:22:59
161,Laptop,292.93,2,2024-04-20 20:48:15
161,Jacket,716.68,2,2024-01-14 02:52:13
162,Smartphone,813.11,1,2023-09-19 22:59:22
163,Headphones,53.37,2,2023-10-12 03:04:21
163,Laptop,239.29,1,2023-09-02 14:53:36
164,Jacket,909.95,2,2023-09-14 10:33:32
164,Watch,431.96,1,2024-01-17 23:26:28
164,Shoes,658.47,3,2023-10-07 20:42:39
165,Smartphone,862.28,1,2024-03-07 12:34:26
165,Shoes,366.47,1,2023-12-06 22:55:40
165,Watch,63.47,2,2023-09-30 17:14:33
165,Camera,952.74,2,2024-03-28 21:00:37
166,Watch,304.87,3,2023-10-01 11:54:33
167,Shoes,106.87,1,2023-06-10 10:17:22
167,Smartphone,858.61,3,2023-06-22 10:12:13
167,Shoes,111.94,3,2023-06-22 00:34:38
167,Smartphone,915.33,1,2023-07-01 02:48:49
168,Camera,79.97,2,2023-08-23 22:08:31
168,Jacket,261.88,1,2023-07-15 23:30:13
169,Camera,306.82,2,2023-06-03 22:03:28
169,Shoes,101.14,1,2023-11-03 15:43:31
170,Shoes,859.09,3,2023-09-13 22:30:15
170,Headphones,323.36,3,2023-08-24 19:22:10
171,Laptop,833.99,3,2024-01-19 13:57:12
171,Shoes,833.82,1,2024-04-16 16:57:14
171,Shoes,699.89,1,2023-12-02 11:04:16
172,Jacket,814.97,3,2023-08-04 06:00:15
173,Laptop,588.91,1,2023-05-29 15:01:59
173,Watch,843.85,1,2024-03-16 11:51:13
173,Shoes,262.04,3,2023-11-23 16:13:50
173,Camera,628.28,1,2024-01-04 23:29:17
174,Camera,665.75,2,2023-12-31 01:07:25
174,Laptop,899.99,2,2023-06-08 16:08:01
174,Smartphone,888.77,3,2024-03-26 19:26:49
174,Watch,901.77,3,2023-08-29 15:15:49
175,Smartphone,188.54,2,2023-08-01 08:22:40
176,Camera,744.1,3,2023-11-27 03:47:26
176,Shoes,141.76,3,2023-05-24 10:55:23
176,Jacket,485.65,3,2024-02-08 06:20:18
176,Smartphone,780.73,1,2023-06-21 20:29:35
177,Laptop,247.05,3,2023-10-18 03:37:20
177,Smartphone,180.91,3,2023-05-13 17:07:36
177,Smartphone,992.92,1,2023-11-20 10:28:34
177,Shoes,751.56,3,2023-08-06 23:39:54
178,Jacket,116.79,2,2023-05-15 12:39:50
178,Laptop,769.32,1,2023-11-03 20:12:32
178,Smartphone,241.51,3,2023-05-24 16:46:07
178,Laptop,860.08,3,2023-07-26 14:55:43
179,Watch,980.81,2,2024-03-29 16:47:42
179,Watch,802.96,2,2023-06-28 02:20:37
180,Jacket,610.56,2,2023-11-10 05:54:14
180,Jacket,796.07,1,2023-05-26 06:27:22
180,Jacket,612.2,2,2024-02-01 07:08:30
180,Jacket,68.38,3,2023-09-26 07:01:54
180,Shoes,246.07,2,2023-10-17 14:12:51
181,Shoes,745.74,1,2023-11-19 06:43:50
181,Shoes,380.08,3,2023-10-17 20:13:11
181,Smartphone,935.48,3,2023-09-28 01:14:16
181,Laptop,248.04,3,2023-07-04 14:42:53
182,Headphones,602.23,1,2023-08-01 16:25:45
182,Headphones,812.37,2,2023-11-15 13:07:50
182,Watch,83.73,3,2024-01-02 14:53:13
182,Watch,932.46,3,2024-04-22 14:05:18
182,Camera,63.51,1,2023-06-03 11:42:38
183,Camera,780.35,2,2023-10-08 12:15:30
183,Laptop,915.56,1,2023-08-06 20:25:13
184,Jacket,520.29,3,2023-06-28 17:03:40
184,Laptop,820.51,3,2023-11-11 14:29:19
184,Watch,871.52,2,2024-04-22 06:29:10
184,Camera,683.41,1,2023-09-03 02:02:38
185,Laptop,316.2,1,2023-12-06 06:27:31
185,Camera,199.86,3,2023-12-26 23:27:44
185,Jacket,965.09,2,2024-04-04 18:52:59
186,Jacket,110.57,2,2024-02-22 05:31:46
186,Smartphone,625.18,3,2023-11-02 10:17:17
